,,Which CNCF project(s) are you maintaining?,Do you feel that CNCF reached out to collaborate and gather info about your project needs?,,"Do you have a good understanding of the resources and programs available to you (i.e., CNCF ServiceDesk)?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF staff responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF TOC responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.","Are your documentation needs being met (e.g., website, tech writing)?10 - strongly agree, 1 - strongly disagree.",,"Are your CI needs being met (e.g., GitHub Actions etc)?10 - strongly agree, 1 - strongly disagree.",,"Are your security needs being met (e.g., security audits)?10 - strongly agree, 1 - strongly disagree.",,"Are your non-CI tooling needs being met (e.g., bots or automation)?10 - strongly agree, 1 - strongly disagree.",,"Are your marketing needs being met (e.g., events, velocity reports)?10 - strongly agree, 1 - strongly disagree.",,"Are you satisfied with the overall support your project receives from CNCF (e.g., marketing, budget, scholarships, events etc)10 - strongly agree, 1 - strongly disagree.","Would you recommend CNCF to other open source projects, and why?10 - strongly agree, 1 - strongly disagree.",,"Do you find the CNCF DevStats tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF Cloud Native Landscape tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"What diversity efforts could CNCF help out with for your project (e.g., maintainers, mentorships, scholarships)?","What marketing efforts could CNCF help out with (e.g., project booths, webinars)?",What services do you wish the CNCF provided that it doesn't currently?*,"Any other feedback that you wish to share, from what CNCF can do more or what we should do less?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do you feel that CNCF reached out to collaborate and gather info about your project needs?,,"Do you have a good understanding of the resources and programs available to you (i.e., CNCF ServiceDesk)?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF staff responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF TOC responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.","Are your documentation needs being met (e.g., website, tech writing)?10 - strongly agree, 1 - strongly disagree.",,"Are your CI needs being met (e.g., Travis CI, Circle CI, GitHub Actions etc)?10 - strongly agree, 1 - strongly disagree.",,"Are your security needs being met (e.g., security audits)?10 - strongly agree, 1 - strongly disagree.",,"Are your non-CI tooling needs being met (e.g., bots or automation)?10 - strongly agree, 1 - strongly disagree.",,"Are your marketing needs being met (e.g., events, velocity reports)?10 - strongly agree, 1 - strongly disagree.",,"Are you satisfied with the overall support your project receives from CNCF (e.g., marketing, budget, scholarships, events etc)10 - strongly agree, 1 - strongly disagree.","Would you recommend CNCF to other open source projects, and why?10 - strongly agree, 1 - strongly disagree.",,"Do you find the CNCF DevStats tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF Cloud Native Landscape tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF End User Tech Radar tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"What diversity efforts could CNCF help out with for your project (e.g., maintainers, scholarships)?","What marketing efforts could CNCF help out with (e.g., project booths, webinars)?",What services do you wish the CNCF provided that it doesn't currently?*,"Any other feedback that you wish to share, from what CNCF can do more or what we should do less?"
,,Contour,"Yes, and my needs were generally met",,5,,10,,5,5,,8,,8,,8,,8,,8,8,,6,,2,,Funneling folks from diverse backgrounds who are interested in getting involved in CNCF projects to us,N/A,N/A,,,,,,,,,,SPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,10,6,,7,,10,,N/A,,7,,8,9,,8,,7,,7,,maintainers,unsure,unsure,
,,WasmEdge,"Yes, and my needs were generally met",,8,,10,,10,N/A,,N/A,,N/A,,9,,10,,9,10,"With CNCF's support, our Community grows smoothly, and more and more contributors are joining the WasmEdge project. That's pretty awesome. And there are many resources to help projects better.",9,,9,,The mentorships help a lot. We received lots of eyes ball on this kind of events.,Webinars.,No ideas currently.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but my needs were not generally met",,7,,10,,3,7,,8,,6,,7,,5,,3,3,The TOC,6,,5,,7,,We have good mentorship programs with LFX and GSoC but I have no idea how to make sure we're getting a diverse set of applicants.,"Cross-promoting Buildpacks content (blogs, videos, etc) on other sites, including official channels.","Security audit. I think we essentially did our own assessment for Incubation. And now with the Codecov issue, we're going to be busy making sure nothing was compromised.",I was pretty disappoint by how the TOC handled our promotion to Incubation. The co-chair of our SIG never even voted. It took an extra couple of weeks beyond the voting period to get all TOC members to vote.
,,Cloud Custodian,No,,2,,3,,2,2,,8,,8,,3,,6,,3,5,"low overhead on governance is only upside,",2,,1,,cncf should run a google style summer of code.,"website branding, project booths","usable cla tooling, that doesn't require filing jira tickets to use.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (please specify),"Mixed - we got great docs help on CNI, but I don't recall any reach-out on Cortex",8,,9,,7,8,,9,,7,,6,,8,,6,8,"It's great to be in company with Prometheus and Kubernetes, and the leadership committees are populated by highly-regarded people in the community.",5,"It is interesting to see broadly where contributions come from, but the data is very coarse-grained - difficult to tell a lot of trivial contributions from one critical one.",1,Way too complicated.,1,Hadn't heard of it.,"Both CNI and Cortex could use a more diverse maintainership, however they are very tough areas to up to speed in.",-,"How about a matching service for technical questions. E.g. ""I would like to spend 15 min chatting with someone who knows Amazon S3"", and limited to CNCF maintainers.",
,,Emissary-ingress,"Yes, and my needs were generally met",,8,,10,,8,8,,10,,N/A,,N/A,,N/A,,8,9,,6,,10,,N/A,Kubecon NA 2022 was great and it was great meeting with the community in the Pavilion.,N/A,,,,,,,,,,,,,,Strimzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (please specify),"I don't feel that CNCF reached out particularly, but I do feel our needs are met.",9,,10,,6,8,,9,,6,,N/A,,7,,7,7,,6,,6,,6,,"It would be great to be able to participate in a scolarship, if that was possible. I'd happily mentor someone.",Participating in Kubecon continues to be a great opportunity for us.,None that I can think of.,
,,Kyverno,"Yes, and my needs were generally met",,9,,8,,8,8,,6,,9,,8,,8,,8,9,,10,,9,,mentorships,webinars,Nothing,,,,,,,,OpenEBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,6,8,,10,,10,,N/A,I have not yet used these with OpenEBS project,10,,10,10,"CNCF helps in making sure the Open Source projects are built the right way through proper conduct, quality, and governance, and the CNCF team supports the maintainers at every step of the way.",10,It helps to understand the health and also learn about the contributions and contributors to the project.,8,It is overwhelming. I have used it for picking up the tools.  The Landscape coupled with Tech Radar is really helping.  Maybe further improvements can be done to help people decide on the various projects.,10,,Happy with the mentorship programs!,Happy with the current support already provided for the projects in terms of booths and webinars.,Help with Documentation and Website/designs.,Overall extremely happy with the support that CNCF provides.  The technical due diligence provided via the SIG Groups and TOCs could use some additional staffing as the number of projects are growing.
,,Cilium,Other (please specify),Not aware of this.,4,,10,,8,8,,6,,N/A,,4,,N/A,,7,7,,2,Many incorrect statistics (often because of incorrect attributions).,2,Projects are attached to a single category when they often belong in several.,Already helping with scholarships.,-,Automation software around project review assignments and CI.,Please don't make 18/21 answers required. That's the easiest way to discourage everyone from answering.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k8gb,,"Yes, and my needs were generally met",,10,,10,,9,10,,10,,10,,10,,10,,9,9,,9,,9,,9,,-,-,-,-
,,Cortex,"Yes, and my needs were generally met",,9,,9,,9,8,,9,,9,,9,,8,,9,10,,10,,10,,Not sure,Not sure,None,Thanks for all the good work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,10,,9,9,,7,,10,,7,,8,,9,9,We can get security audit or other general quality audit like Jensen based testing.,8,Not familiar with it but it seems to be useful.,9,It’s informative but very complicated.,5,I wasn’t aware about it.,Not sure about this.,Not sure about this.,Not sure about this.,"Nothing major, thanks for your service!"
,,Falco,"Yes, but my needs were not generally met",,9,,8,,6,7,,3,,9,,5,,6,,6,9,Mainly because of its neutrality,10,It helped us to get an objective metric of the contributor's and maintainers' activity.,5,Not sure,Help in finding maintainers,Not sure.,"Credits/money/support for CI services are not enough, in my experience. Especially in a project like Falco that requires a lot of resources on the CI front.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenKruise,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,9,,9,8,,8,,9,,9,,8,,8,9,,9,,9,,9,,maintainers,project booths,none,
,,OpenFGA,"Yes, and my needs were generally met",,10,,9,,9,10,,10,,N/A,,N/A,,N/A,,5,10,"We are just starting, but CNCF helped us in structuring the OpenFGA project following OSS best practices and gave us visibility/credibility in the OSS community",6,"It might be useful once the project grows to a larger number of contributors, but currently we don't need the information that's provided by devstats. It might be useful for external parties to evaluate the project though.",9,It gives us visibility,"Mantainers, Security partners","Webinars, project booths in events, Kubecon presentations (","We just started, and we are happy with the current services, as the project matures we might get new ideas of how CNCF could help us",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kube-OVN,,,,,,,"Yes, and my needs were generally met",,7,,10,,10,N/A,Haven't do that yet,N/A,Haven't use it yet,N/A,Haven't use it yet,N/A,Haven't use it yet,8,,10,10,Neutral and can attract more attention,5,Haven't use it yet,10,Give hints to find the related tools,5,Haven't use it yet,attract more contributor,deep dive blog,bring project to local community,
,,cert-manager,"Yes, but my needs were not generally met",,6,,9,,9,5,,3,,4,,5,,5,,6,8,Lots of things available and a tonne of great people who're happy to help!,7,Helpful for writing reports (e.g. incubation proposal). Day-to-day we want to make more use of it.,2,It's useful to have a list of projects (helps for finding opportunities for collaboration) but as presented the landscape is very difficult to use because it's so busy. As engineers we'd probably be happy with CSV files and wouldn't really need the UI.,We'd love more maintainers and being connected to a pool of diverse maintainers would always be valuable.,"Funding for booths would be great, and additional marketing is always welcome in any form. We're in the process of setting up Twitter / Mastodon accounts and it would be great to have assistance in promoting these. We'd also love to collaborate on blogs / webinars.",Big orgs tend to run Active Directory to manage employees who join/move/leave (JML). JML is very difficult for open source projects because it's a struggle to have a single source of truth. CNCF could be that source of truth if it had some sort of membership API or some other tool.,"Loved the project booth at KubeCon NA but it was hard to drive traffic. We wanted to speak to everyone, but we were a little hard to see for passing traffic. Obviously there are space constraints but a few posters would have been great to say ""hey, these projects have booths but they're facing away from you. Walk over and say hi!"" or something like that.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,9,,8,9,,9,,10,,10,,10,,8,8,,8,,8,,8,,scholarships,webinars,n/a,
,,KubeVirt,"Yes, and my needs were generally met",,5,,9,,7,N/A,We are currently exploring how CNCF can help us in this regard,7,,6,Capacity constraints on our side prevent using CNCF tools better,N/A,,N/A,We are currently starting to plan for v1 - This will give us an impression how CNCF can help us,7,9,"Friendly, Skilled, Realistic",9,,5,Quite many projects,"All of the three examples - maintainers, mentorships, scholarships",Help us provide a structure and tools of how to i.e. send monthly updates,NA,,,,,,Network Service Mesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,10,,10,,9,9,CNCF is aggressively focused on meeting the needs of their projects. That is both rare and wonderful :),9,,9,,10,,None come to mind.,What is done now is awesome!,None come to mind.,The CNCF staff are *amazing*!
,,"Keptn, OpenFeature","Yes, but my needs were not generally met",,5,,4,,4,5,,N/A,,N/A,,N/A,,4,,6,8,it provides a great platform for visibility and a network to further grow the project,8,it gives a good overview of project stats,7,nice overview of the different projects in a space,some collaboration with organizations like MLH could help boost the number of contributors,"help is setting up networking events between the different CNCF projects to create further collaboration, help in creating awareness around community days",not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tremor,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,9,,9,9,,9,,9,,9,,9,,9,10,"For cloud native projects who wish to work in the open with good governance oversight and a convergence of standards with like/similar projects the CNCF has been wonderful for our project, and we'd recommend other projects to make the effort to adjoin",9,The CNCF devstats tool provides a range of useful project metrics - way beyond the current needs of the project that offer an interesting perspective into the project as it grows. We find ourselves discovering and leveraging it more and more as times goes on,9,It's a useful map of the cloud native ecosystem and an interesting high level summary of the cloud native domain of endeavour as it grows,8,"As a sandbox project, it provides and interesting lens into more mature projects and changes in the cloud native ecosystem but isn't yet of direct use given our project at a sandbox stage doesn't ( hasn't ) yet featured - so its hard to put in context of the project we are currently maintaining","The mentorships and access to GSoC are wonderful - had we known there was a Google Summer of Docs we would have applied to that too. The mentorship is a fabulous way to give back to the community, get hands on in developing a new generation of OSS contributors and a great way to nurture the community aspects of our project. Please keep making this better for the benefit of all projects!",We have found the regular sandbox meeting with Amye to be a super way to navigate the CNCF and get to know about available services - its one of the most important meetings in our CNCF calendar!,We have yet to discover a service for our project that isn't covered in some way by the CNCF at our project's level of maturity and are still discovering how to best use the services already available!,Stay safe everyone! I hope these responses are useful to someone!
,,Metal3,"Yes, and my needs were generally met",,8,,10,,10,10,,10,,8,,10,,8,,9,10,,10,,10,,N/A,Any help with spreading the information about the project would be helpful,"Not fully sure, but does it cover cerification costs (i.e CKA,CKAD) for the project maintainers via free exam vouchers or so on?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,6,6,"We would like to start providing versioned docs, and there isn't a canonical way to do that.",10,,10,,N/A,,10,,10,10,It's all about the community :) The work being done by sig-contributor-strategy will be very useful for anyone maintaining an OSS project.,10,Contributing companies like to know what impact they are having on the project.,1,"As a maintainer, no, but it probably helps direct users to our project.",1,,maintainer diversity.,N/A,None,
,,LitmusChaos,"Yes, and my needs were generally met",,9,,10,,10,8,,10,,8,,10,,10,,10,10,The best guidance and support for open source projects,10,Helps track our progress!,9,Lets us know about possible tools we can leverage and integrate with.,LFX Mentorship program and Bug squash program are helpful,"Webinars, project booths, blogs and maintainer track sessions are helpful. Helping publish our users case study would be very helpful too.",Most services are already provided. Would be good to receive some coaching on how to add more maintainers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k8gb,,"Yes, and my needs were generally met",,10,,10,,10,N/A,,10,,N/A,,9,,N/A,,8,10,A vibrant community with great exposure.,7,k8gb is still small so CNCF DevStats is more of 'nice to have' thing. It might change in the future,10,"We are not yet there but hopefully, we will :)",10,,Attracting more contributors from different background in future will generally help a lot,"Webinars, blogposts",The service list is really comprehensive as of now. Maybe provide a little bit more services to the Sandbox level,
,,Chaos Mesh,No,,N/A,I have rarely known about the CNCF Service Desk.,10,,10,N/A,,10,,N/A,I have no idea about the services about security.,2,"We tried to migrate to the prow bot, we need more help.",N/A,I have no idea about the marketing.,7,8,"CNCF would provide guidelines and many services to the open source project and protect maintainers and contributors. I heard some stories: some full-time contributors work for China Company, and they are kick-off from the group after they leave the company. At least it would NOT happen on CNCF projects. But I still compare Apache and CNCF; both of them sounds very great.",10,"We could clearly see the activity of contribution and the trend data of the project, that's great!",8,"The Landscape keeps tracking the latest technology and projects, we often find more possibilities from it.",maintainers and mentorships,Some guides on blogs and webinars are very helpful!,N/A,"Just curious, maybe some reasonable goods for project maintainers, for example, free online KUBECON tickets, and discount for LF Certifications, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChaosMesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,8,,9,9,,9,,10,,N/A,,N/A,,10,10,CNCF has been immensely helpful in guiding Chaos Mesh in the right direction and bringing more exposure within the community,9,"Help us keep tracking of our stats so that we know where we are, how much progress we made, and what needs to be improved, etc.",9,,8,Should be more usable to end-user community.,We would like to have more external maintainers from different orgs. It would be best to provide some sharing or trainings among project maintainers on the best practices in this regard.,"Yes, project booths and webinars would be good. Also, we would like more promotion of the content, or social media re-amplification",Can't think of any for now.,
,,open-cluster-management,"Yes, but my needs were not generally met",,8,,7,,5,8,,8,,5,,4,,3,,9,9,,9,,9,,scholarships,blogs and webinars,prow if possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,3,,N/A,,7,8,,9,,10,,8,,8,,5,9,"The CNCF is a great home for open source projects, it does provide great support, and even better guidance around process etc. I'm looking forward to trying to move to Graduated this year.",9,"Being able to see a bunch of really useful stats at a glance is amazing. As the tech lead, it's also great to be able to see that we've been able to keep metrics like ""time to respond to PRs"" down in the hours range, rather than days or weeks.",1,"We're a Kubernetes Ingress Controller, and I think the landscape is too big to easily parse now.",1,There hasn't been an Ingress comparison yet!,I'd love to be able to get a more diverse contributor pool. But I think we probably need help with even understanding what we could ask for first.,"We've made use of the webinars in the past, they seemed to help, but I think by far the most useful things are Kubecon update sessons and an upcoming spot on the blog.",A better onboarding service to know what services are avaliable to me as a CNCF project maintainer. I currently have very little knowledge about this.,"More focus on the onboarding experience for maintainers please. I'd love to have a place to point new maintainers to, or help in writing up project-specific things about what services the CNCF offers."
,,BFE,"Yes, and my needs were generally met",,8,,9,,8,9,,8,,9,,9,,9,,8,8,,9,,9,,mentorships,webinars,Technical Documentation,,,,,,,,,,,,,,,,,,,,,,,Keptn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (please specify),have been in contact with CNCF regarding sandbox stage. no major communication besides from that,7,,9,,9,8,,N/A,we are maintaining this ourselves. would be great if you can share more information about this,8,,6,we use the recommended bot for checks if PRs are signed. works ok,5,,7,9,leading foundation when it comes to cloud native software,5,haven't used it yet,8,,8,,.,.,.,
,,Volcano,"Yes, and my needs were generally met",,9,,9,,10,8,That's what Volcano needs most. We call for help about the website construction and skilled tech writing.,10,,10,,10,,6,That's another matter for Volcano. It's hot in Asia but lack of market recommandation out of Asia.,8,10,Generally CNCF has helped a lot to our project. It's an excellet platfrom for new projects.,9,,10,,I'm satisfied with the diversity efforts from CNCF generally.,It will be better if CNCF can provide more chances for Volcano out of Asia due to marketing.,Not really yet. It can meet our demand generally.,,,,,,,,,,,,,,Strimzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,9,9,,8,,8,,N/A,,9,,8,10,,10,,6,,7,,n/a,n/a,n/a,
,,kube-ovn,"Yes, and my needs were generally met",,1,,1,,1,1,,1,,1,,1,,1,,1,1,,1,,1,,because there are so many projects,"I don't konw anything about this, just coding in kube-ovn","I don't konw anything about this, just coding in kube-ovn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,N/A,,5,5,,6,,7,,6,,9,,7,7,,6,,7,,7,,timezone diversity,Announcements of project update,Web design,
,,Vitess,"Yes, and my needs were generally met",,7,,10,,7,9,,8,,8,,N/A,,8,,10,10,"While nothing is of course perfect, CNCF is bar far the best foundation I've ever had the pleasure of working with.",8,It's helpful internally to measure community contributions over time and it's helpful to 3rd parties that are curious about how vendor neutral the project is.,5,,Not sure,Not sure,Nothing I can think of,Thank you! :heart:,,,,,,OpenTelemetry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (please specify),"It's more a ""you need to ask"" thing, but it's gotten better and better over the years and is on a positive trajectory.",8,,9,,3,2,We're a bit chicken and egg with docs; and I need to try and break out of this cycle. Any help appreciated.,10,,10,,10,,6,"Prometheus is one of the most important projects in CNCF and incredibly sticky once deployed. What we desperately need is even more PR outreach support, interviews, podcasts, etc to get the the message out. We got three interview ops this KubeCon EU and that was hugely(!) appreciated.",7,7,"The professionalism of CNCF as admin umbrella is second to none by now. What sometimes feels lacking is a shared vision across the umbrella. The positive is far stronger than the negative; on balance, it's good.",5,,3,"It's confusing and overwhelming to the point of being useless. It needs label-based filters I can search with text. The filtering on the left hand side is good, but falls short of what things could look like.",7,,All of the above. Our inherent problem is that we're 16 people part-time running the project. Anything that helps increase long-term membership in Prometheus team would be great.,"Prometheus has saturated the cloud-native ecosystem; we are the default. We need help in going beyond ""just"" cloud-native. In particular: PR, speaking, etc ops. Invited talks at LF sister foundations, being fed contacts from high-level technical, architectural, process, and executive people from those fields. Maybe a talk piece with a financial analyst on why the cost advantages of Prometheus are so immense? Someone respected in HR/people ops on why and how Prometheus can help play to the intrinsic motivations of different parts of an org and how that helps with aligning people with company mission? Having CNCF trailblaze outside the ""just"" cloud-native field will certainly help in membership and attendance of CNCF formats.",n/a,
,,"Notary, ORAS","Yes, and my needs were generally met",,10,,10,,10,10,,9,,10,,10,,10,,10,10,"CNCF had a great breadth of tools and vehicles to foster a community, from the code to awareness",7,,10,,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,10,We manage most of this stuff directly between the maintainers but in general when we had needs the CNCF was very helpful,10,,10,,10,,10,,10,10,The CNCF does an amazing job at advocating vendor neutrality and is a key factor in growth and adoption of a project.,10,It just works and gives me the data I need when I need them,10,"I think it's valuable but I have no strong opinions about it since I only use it from time to time to see how the landscape is growing. For that it was very helpful, to see that projected on a screen.",6,I never had the need to use it in my two years being a maintainer of a CNCF project.,Helping in gathering a more diverse set of maintainers would be very beneficial for us. I think the CNCF would be helpful in getting the maintainers diversity problem solved.,I don't have new ideas regarding this right now.,A prow instance would be helpful for us. We have one but it's maintained and used only by us. This is a thing that could be shared among many CNCF projects.,Just keep pushing!
,,Antrea,"Yes, and my needs were generally met",,6,,7,,5,7,,6,,7,,6,,5,,6,8,,6,,6,,Maintainers,"Project booths, webinars",Nothing in mind now.,,,,,,,,,,,,,,,,,,,,,Volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but my needs were not generally met",,6,,10,,10,10,,4,CI is the biggest problem for Volcano becase github action is always unstable and i remember we've described that in the last survey. But we got no response.,10,,9,,7,Volcano is already popular in China but not in Europe and America. We need marketing help for that.,8,9,I really glad to recommand CNCF to other open source projects. CNCF is a good platform especially for Cloud Native projects.,8,"Yes, i got the project data sometimes",6,"No, i know little about it. I'll learn more details.",6,"No, i know little about it. I'll learn more details.",We hope CNCF to build free and stable CI for Volcano,We hope CNCF to help us more in Europe and America marketing,It's fulled satisfied for me,
,,Hexa Policy Orchestration,"Yes, and my needs were generally met",,10,,N/A,,6,10,,10,,10,,10,,8,,5,10,"Neutral forum, active community, license model",3,,5,,We are always looking for contributors,I will discuss with our marketing team and see if they want to engage.,How to communicate with CNCF for dummies,"Per my comment on #19, it took us a while to figure out the best (?) channel was github when communicating with the TOC or TAG. For those of us that are new to the CNCF, this was not obvious and there was insufficient guidance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GitOps Working Group,,,,,,,,,,,"Yes, and my needs were generally met",,6,,N/A,,10,N/A,,N/A,,N/A,,N/A,,N/A,,10,10,,5,Don't use it yet,5,Haven't used it yet,5,Haven't used it yet,No need at present,Will reach out when needed,No request currently,"I am new to CNCF, but looks good so far."
,,Longhorn,"Yes, and my needs were generally met",,8,,8,,7,7,,8,,7,,7,"https://github.com/cncf/cluster/issues/222 is not resolved yet, and pending for a while",8,,8,8,,8,,8,,N/A,"So far, all good",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,3,,N/A,,10,10,,10,,9,,10,,7,,10,10,,9,,10,,7,,unsure,Webinars,n/a,
,,CloudEvents & Serverless WG,"Yes, and my needs were generally met",,10,,10,,10,N/A,,10,,10,,10,,10,,10,9,"Mainly yes, but at times I worry that people are viewing the CNCF as a career mobility org. Meaning, they participate to further their own career rather than focus their time on working on the individual projects.",10,,9,,n/a,n/a,n/a,I wonder if there are any opportunities for the CNCF org itself (maybe the TOC or GB) to look for opportunities for CNCF projects to collaborate more since they should be in a position to notice potential synergy (that the projects might not see since they might not even know about the other projects).,,,,,,,,,SPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,10,,10,7,,5,,9,,10,,8,,9,9,"Great resources, lots of experience.",8,,3,"The categorization seems off, especially when it comes to security-related projects. I actually worry that it is having a negative impact on SPIFFE/SPIRE",3,"Similar to the landscape, the latest tech radar misclassified a number of projects, and neglected others in the correct category. The audience looks to us to be authoritative on these things (perhaps similar to the way they look at industry analysts), which means misclassification or misrepresentation in such venues is damaging","Our project has pretty good cultural diversity, but poor gender diversity. Mentorship programs are great but not enough. I'd love to get some help understanding what we can do to be better.","The SPIFFE/SPIRE community often disagrees on the right approach to messaging. We want these kinds of things to be community-driven, however it would be nice to have some input and guidance from the professionals at CNCF so we can gain confidence in our decisions and direction there",A github-centric hosted voting service,
,,Strimzi,"Yes, and my needs were generally met",,7,,9,,9,9,,8,,7,,8,,7,,8,9,"CNCF makes a good vendor neutral home for cloud related open source projects. And this year more then ever, having a good neural home and certainty that your project doesn't change license from day to day is important.",10,,7,,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,10,,10,,10,10,Yes. The CNCF is a trusted foundation. It can help to grow community and adoption of the project.,9,Provides good stat.,9,,9,,Continuing the ongoing support is good.,Continuing the ongoing support is good.,The current services provides a wide coverage.,
,,Tinkerbell,No,,3,,9,,10,1,,8,,2,,6,,3,,4,5,Access to conferences and CI resources.,10,We use it to measure contributions and in our governance.,2,I have never found it solved any need we've had. It is nice to see what other project are out there that do similar things to Tinkerbell.,"help with maintainers, mentorships, scholarships",Answering questions/helping out with how to get stickers and shirts made/sold.,I cannot think of any.,Thank you for all the hard work you have put into helping Tinkerbell! It would be helpful to understand all the resources that available to our project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,5,Most interactions with resources and programs are done by other maintainers.,8,,5,6,,7,,8,,N/A,,9,,7,8,"Given the project a voice, a platform, and provides technical and in particular legal platforms that would be hard to achieve otherwise (e.g. trademarking the project name).",7,"Has to be taken with a grain of salt, but if so, valuable insights can be extracted.",6,,4,Never really got the Tech Radar style in general (even back when Thoughtworks used it).,I guess participation in GSoC etc. and diversity tickets for conferences is already quite helpful.,Let's talk when we can have real conferences again. :-/,Nothing comes to my mind right now.,"I guess that was unavoidable, and we should all have communicated more clearly, but the biggest downer for me recently was that PromCon, as a KubeCon zero day event, is now hard to attend for little money. (You have to buy the main KubeCon ticket, and even if that's only $75 as an online even, that's still a lot of money, especially for diversity attendees. Yes, those _can_ apply for free tickets, and would probably get them, but I'm afraid we'll lose a lot of our usual attendance due to this barrier.)"
