,,Which CNCF project(s) are you maintaining?,Do you feel that CNCF reached out to collaborate and gather info about your project needs?,,"Do you have a good understanding of the resources and programs available to you (i.e., CNCF ServiceDesk)?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF staff responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF TOC responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.","Are your documentation needs being met (e.g., website, tech writing)?10 - strongly agree, 1 - strongly disagree.",,"Are your CI needs being met (e.g., GitHub Actions etc)?10 - strongly agree, 1 - strongly disagree.",,"Are your security needs being met (e.g., security audits)?10 - strongly agree, 1 - strongly disagree.",,"Are your non-CI tooling needs being met (e.g., bots or automation)?10 - strongly agree, 1 - strongly disagree.",,"Are your marketing needs being met (e.g., events, velocity reports)?10 - strongly agree, 1 - strongly disagree.",,"Are you satisfied with the overall support your project receives from CNCF (e.g., marketing, budget, scholarships, events etc)10 - strongly agree, 1 - strongly disagree.","Would you recommend CNCF to other open source projects, and why?10 - strongly agree, 1 - strongly disagree.",,"Do you find the CNCF DevStats tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF Cloud Native Landscape tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"What diversity efforts could CNCF help out with for your project (e.g., maintainers, mentorships, scholarships)?","What marketing efforts could CNCF help out with (e.g., project booths, webinars)?",What services do you wish the CNCF provided that it doesn't currently?*,"Any other feedback that you wish to share, from what CNCF can do more or what we should do less?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do you feel that CNCF reached out to collaborate and gather info about your project needs?,,"Do you have a good understanding of the resources and programs available to you (i.e., CNCF ServiceDesk)?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF staff responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.",,"Did you feel that the CNCF TOC responded quickly to your requests?10 - strongly agree, 1 - strongly disagree.","Are your documentation needs being met (e.g., website, tech writing)?10 - strongly agree, 1 - strongly disagree.",,"Are your CI needs being met (e.g., Travis CI, Circle CI, GitHub Actions etc)?10 - strongly agree, 1 - strongly disagree.",,"Are your security needs being met (e.g., security audits)?10 - strongly agree, 1 - strongly disagree.",,"Are your non-CI tooling needs being met (e.g., bots or automation)?10 - strongly agree, 1 - strongly disagree.",,"Are your marketing needs being met (e.g., events, velocity reports)?10 - strongly agree, 1 - strongly disagree.",,"Are you satisfied with the overall support your project receives from CNCF (e.g., marketing, budget, scholarships, events etc)10 - strongly agree, 1 - strongly disagree.","Would you recommend CNCF to other open source projects, and why?10 - strongly agree, 1 - strongly disagree.",,"Do you find the CNCF DevStats tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF Cloud Native Landscape tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"Do you find the CNCF End User Tech Radar tool valuable for the needs of your project?10 - highly valuable, 1 - not valuable at all.",,"What diversity efforts could CNCF help out with for your project (e.g., maintainers, scholarships)?","What marketing efforts could CNCF help out with (e.g., project booths, webinars)?",What services do you wish the CNCF provided that it doesn't currently?*,"Any other feedback that you wish to share, from what CNCF can do more or what we should do less?"
,,Network Service Mesh,"Yes, and my needs were generally met",,10,,10,,9,10,,10,,10,,10,,10,,10,10,Because CNCF gets that its hear to serve its projects.,10,Very valuable yes. Please retain it and do not retire it in favor of the LFX tool... I find devstat far more useful than LFX.,9,,Unsure,Unsure,Unsure,CNCF staff is wonderful!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (please specify),"Mixed - we got great docs help on CNI, but I don't recall any reach-out on Cortex",8,,9,,7,8,,9,,7,,6,,8,,6,8,"It's great to be in company with Prometheus and Kubernetes, and the leadership committees are populated by highly-regarded people in the community.",5,"It is interesting to see broadly where contributions come from, but the data is very coarse-grained - difficult to tell a lot of trivial contributions from one critical one.",1,Way too complicated.,1,Hadn't heard of it.,"Both CNI and Cortex could use a more diverse maintainership, however they are very tough areas to up to speed in.",-,"How about a matching service for technical questions. E.g. ""I would like to spend 15 min chatting with someone who knows Amazon S3"", and limited to CNCF maintainers.",
,,k8gb-io,"Yes, and my needs were generally met",,8,,9,,8,9,,5,,9,,8,,9,,8,7,,9,,9,,N/A,N/A,cloud accounts to expand integration with various Cloud Providers,,,,,,,,,,,,,,Strimzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (please specify),"I don't feel that CNCF reached out particularly, but I do feel our needs are met.",9,,10,,6,8,,9,,6,,N/A,,7,,7,7,,6,,6,,6,,"It would be great to be able to participate in a scolarship, if that was possible. I'd happily mentor someone.",Participating in Kubecon continues to be a great opportunity for us.,None that I can think of.,
,,Jaeger,No,,6,,5,,1,5,,7,,8,,4,,9,,6,9,,7,,6,,.,webinars,.,,,,,,,,OpenEBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,6,8,,10,,10,,N/A,I have not yet used these with OpenEBS project,10,,10,10,"CNCF helps in making sure the Open Source projects are built the right way through proper conduct, quality, and governance, and the CNCF team supports the maintainers at every step of the way.",10,It helps to understand the health and also learn about the contributions and contributors to the project.,8,It is overwhelming. I have used it for picking up the tools.  The Landscape coupled with Tech Radar is really helping.  Maybe further improvements can be done to help people decide on the various projects.,10,,Happy with the mentorship programs!,Happy with the current support already provided for the projects in terms of booths and webinars.,Help with Documentation and Website/designs.,Overall extremely happy with the support that CNCF provides.  The technical due diligence provided via the SIG Groups and TOCs could use some additional staffing as the number of projects are growing.
,,Piraeus Datastore,"Yes, and my needs were generally met",,9,,10,,10,9,,10,,10,,9,,9,,9,9,,7,,7,,"The main limiting factor for our project in this regard is the small core of maintainers and contributes. As such, getting new contributers for our project would increase diversity already.","Our current bottleneck for marketing is the time available to our maintainers. In that regard, I think CNCF already provides good support, but we could certainly make use of it more often.",I feel like the current services are adequat for our project needs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k8gb,,"Yes, and my needs were generally met",,10,,10,,9,10,,10,,10,,10,,10,,9,9,,9,,9,,9,,-,-,-,-
,,ORAS,"Yes, and my needs were generally met",,7,,9,,10,10,"Haven't requested, but we're in good shape as is.",N/A,,4,"Haven't requested a security audit, but we are getting dependabot alerts",8,,10,,10,9,"Developing in open source is a high tax environment. CNCF manages those taxes, making it easy to focus on the part we enjoy, enabling users with evolving capabilities.",1,"Not using them, but probably we just need to spend time looking to see the value.",7,,mentorship,visibility,none at this point,,etcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,10,,9,9,,7,,10,,7,,8,,9,9,We can get security audit or other general quality audit like Jensen based testing.,8,Not familiar with it but it seems to be useful.,9,It’s informative but very complicated.,5,I wasn’t aware about it.,Not sure about this.,Not sure about this.,Not sure about this.,"Nothing major, thanks for your service!"
,,kube-rs,"Yes, and my needs were generally met",,8,,6,,10,N/A,,N/A,,N/A,,N/A,,N/A,,5,6,"cncf is a helpful parent org in general. definitely good with onboarding, and provide lots of help for best practices. like that most is organised on github, but hate that the servicedesk is jlra.",1,"metrics feel pretty arbitrary - and i even watched the talk on cncf engagement metrics from autumn's kubecon. ultimately not many of the metrics are very helpful. github insights is much better at a glance, and most metrics pretty much correlate to those anyway. the stuff that is different that stands out are the user metrics (origin companies), and that data is scraped from users without their consent, which is bad.",6,"good, but chaotic. categorisation is a bit off.","maintainer recruitment, mentorships have been interesting. would have liked to take advantage of it more, but requirements on mentorship have been too high for us so far (that's mostly on us though)",occasionally retweeting us if we asked for it (we haven't so far),"help with open source funding strategies (sponsorships, sponsorware, budget)",i think virtual office hours at kubecon are disappointing. the external registration makes attendance minimal despite showing up in the sched. it would probably be better to not link these with kubecon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenKruise,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,9,,9,8,,8,,9,,9,,8,,8,9,,9,,9,,9,,maintainers,project booths,none,
,,Open Cluster Management,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,10,,10,,10,10,CNCF provides the resources to support open source projects and create high visibility in terms of marketing projects under the CNCF umbrella.,10,,10,,Attract more contributors from different groups.,Continue to support our project with KubeCon booths.,Nothing yet.,We are a new CNCF project and we been getting tons of support and feels welcome to the CNCF umbrella. Thank you all once again.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kube-OVN,,,,,,,"Yes, and my needs were generally met",,7,,10,,10,N/A,Haven't do that yet,N/A,Haven't use it yet,N/A,Haven't use it yet,N/A,Haven't use it yet,8,,10,10,Neutral and can attract more attention,5,Haven't use it yet,10,Give hints to find the related tools,5,Haven't use it yet,attract more contributor,deep dive blog,bring project to local community,
,,Antrea,"Yes, and my needs were generally met",,7,,8,,7,6,,6,,7,,7,,6,,5,7,,6,,6,,maintainers,"project booths, webinars",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,9,,8,9,,9,,10,,10,,10,,8,8,,8,,8,,8,,scholarships,webinars,n/a,
,,Metal³,"Yes, and my needs were generally met",,6,,N/A,,7,6,,9,,2,,N/A,,N/A,,7,7,,1,We don't need this. Nobody needs this.,1,,?,?,Infrastructure for reporting security issues & dealing with e.g. embargoes,,,,,,Network Service Mesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,10,,10,,9,9,CNCF is aggressively focused on meeting the needs of their projects. That is both rare and wonderful :),9,,9,,10,,None come to mind.,What is done now is awesome!,None come to mind.,The CNCF staff are *amazing*!
,,Pixie,"Yes, and my needs were generally met",,9,,10,"Yes! In general, everyone responds very, very quickly, and has overall been so friendly and welcoming.",8,N/A,,N/A,,N/A,,N/A,,9,,9,10,The CNCF fosters such a welcoming community. We've really enjoyed meeting and collaborating with other CNCF projects. It really feels like we're actively working together toward a common goal.,7,,9,,None I can think of.,"CNCF does a great job with helping us with marketing (for the sandbox level that our project is in). We've gotten a lot of great opportunities to hold project booths and office hours at KubeCon, which we've really valued. Thank you!",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tremor,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,9,,9,9,,9,,9,,9,,9,,9,10,"For cloud native projects who wish to work in the open with good governance oversight and a convergence of standards with like/similar projects the CNCF has been wonderful for our project, and we'd recommend other projects to make the effort to adjoin",9,The CNCF devstats tool provides a range of useful project metrics - way beyond the current needs of the project that offer an interesting perspective into the project as it grows. We find ourselves discovering and leveraging it more and more as times goes on,9,It's a useful map of the cloud native ecosystem and an interesting high level summary of the cloud native domain of endeavour as it grows,8,"As a sandbox project, it provides and interesting lens into more mature projects and changes in the cloud native ecosystem but isn't yet of direct use given our project at a sandbox stage doesn't ( hasn't ) yet featured - so its hard to put in context of the project we are currently maintaining","The mentorships and access to GSoC are wonderful - had we known there was a Google Summer of Docs we would have applied to that too. The mentorship is a fabulous way to give back to the community, get hands on in developing a new generation of OSS contributors and a great way to nurture the community aspects of our project. Please keep making this better for the benefit of all projects!",We have found the regular sandbox meeting with Amye to be a super way to navigate the CNCF and get to know about available services - its one of the most important meetings in our CNCF calendar!,We have yet to discover a service for our project that isn't covered in some way by the CNCF at our project's level of maturity and are still discovering how to best use the services already available!,Stay safe everyone! I hope these responses are useful to someone!
,,wasmCloud,"Yes, and my needs were generally met",,8,There is an incredible amount to stay up to date on - it's a near fulltime position.,10,"Yes, the staff is AMAZING.",10,9,I think we could use some shared tools that we all need - like training support.,8,"There is some friction around time it takes and support for new CPU architectures, ie ARM",8,We get value from Snyk; not sure if there are other things we could be doing.,7,"If there are options, we don't know what they are!",9,You guys do a great job here.,10,10,"If you are lucky enough to be a part of the CNCF it is game-changing for the project and the community. I love the CNCF and all that it stands for - community, shared responsibility, and being better together.",10,Very valuable out-of-the-box reports.,10,Very helpful for discovering and cataloging new software.,"Honestly, a quarterly consult with someone that knows all of the resources & initiatives int he CNCF would be amazing. In an hour just covering - here's what you use today, here's what's available to you.",More community engagement is always great. The community booths were great for kubecon - wish they were full-time instead of shared.,Resources to conduct / host online shared training.,"I can not tell you how much I appreciate and am grateful for the entire CNCF staff. It amazes me that you, together as a team, are able to consistently rise to meet any challenge and continue to help make Cloud Native better. Thank you so much for all that you do! ❤️ wasmCloud and the Cosmonic Crew!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,6,6,"We would like to start providing versioned docs, and there isn't a canonical way to do that.",10,,10,,N/A,,10,,10,10,It's all about the community :) The work being done by sig-contributor-strategy will be very useful for anyone maintaining an OSS project.,10,Contributing companies like to know what impact they are having on the project.,1,"As a maintainer, no, but it probably helps direct users to our project.",1,,maintainer diversity.,N/A,None,
,,KubeVirt,"Yes, and my needs were generally met",,8,,8,,7,N/A,we still need to look at this topic,N/A,we want to get more engaged with cncf on this matter,N/A,,N/A,,8,,9,9,,10,,7,It's getting too crowded,anything,Booth,"ci stack. I e. with BM, prow and GH integration ready to use and managed",You are doing great! We as a project struggle a little bit to stay on top of the things .. with some many things being offered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k8gb,,"Yes, and my needs were generally met",,10,,10,,10,N/A,,10,,N/A,,9,,N/A,,8,10,A vibrant community with great exposure.,7,k8gb is still small so CNCF DevStats is more of 'nice to have' thing. It might change in the future,10,"We are not yet there but hopefully, we will :)",10,,Attracting more contributors from different background in future will generally help a lot,"Webinars, blogposts",The service list is really comprehensive as of now. Maybe provide a little bit more services to the Sandbox level,
,,Porter,"Yes, and my needs were generally met",,9,,10,,10,10,"Yes, we are just waiting suggestions to improve our docs from the TechDocs group which will be really helpful since we don't have tech writers",9,We should be testing in CI against multiple cloud providers but aren't sure how to get started without the maintainers paying for that ourselves,N/A,We've never had a security audit but will be asking for one soon,8,I'm looking forward to the community infrastructure WG that Hippie is setting up to help fill in the gaps!,10,Thanks for retweeting for us!,10,10,"Great support, wonderful community",8,Yeah we just don't always know how we could be using it better. Mostly we track who are active contributors.,5,I like having our project listed so people know we exist but I personally don't use the landscape.,Maintainers Circle and other TAG Contributor Strategy projects work great for us,It would be great to get a signal boost when we hit 1.0 this summer.,N/A,Thanks for making it so easy to run our project!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChaosMesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,8,,9,9,,9,,10,,N/A,,N/A,,10,10,CNCF has been immensely helpful in guiding Chaos Mesh in the right direction and bringing more exposure within the community,9,"Help us keep tracking of our stats so that we know where we are, how much progress we made, and what needs to be improved, etc.",9,,8,Should be more usable to end-user community.,We would like to have more external maintainers from different orgs. It would be best to provide some sharing or trainings among project maintainers on the best practices in this regard.,"Yes, project booths and webinars would be good. Also, we would like more promotion of the content, or social media re-amplification",Can't think of any for now.,
,,NATS,No,,9,,9,,4,N/A,,8,,2,,N/A,,5,,4,6,,5,,2,The overall landscape is overwhelming and not really a value add for our project.,ambassadors,overall project visibility - any update about our project comes from the maintainers or via KubeCon keynote if the project updates seem notable enough to be included.,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,3,,N/A,,7,8,,9,,10,,8,,8,,5,9,"The CNCF is a great home for open source projects, it does provide great support, and even better guidance around process etc. I'm looking forward to trying to move to Graduated this year.",9,"Being able to see a bunch of really useful stats at a glance is amazing. As the tech lead, it's also great to be able to see that we've been able to keep metrics like ""time to respond to PRs"" down in the hours range, rather than days or weeks.",1,"We're a Kubernetes Ingress Controller, and I think the landscape is too big to easily parse now.",1,There hasn't been an Ingress comparison yet!,I'd love to be able to get a more diverse contributor pool. But I think we probably need help with even understanding what we could ask for first.,"We've made use of the webinars in the past, they seemed to help, but I think by far the most useful things are Kubecon update sessons and an upcoming spot on the blog.",A better onboarding service to know what services are avaliable to me as a CNCF project maintainer. I currently have very little knowledge about this.,"More focus on the onboarding experience for maintainers please. I'd love to have a place to point new maintainers to, or help in writing up project-specific things about what services the CNCF offers."
,,Dex,"Yes, and my needs were generally met",,8,,10,,10,10,,5,,10,,5,,7,,7,9,"Quality of support, response latency, common goals and transparency.",10,,7,,Maintainers,Project booths,Everything is more than ok :),,,,,,,,,,,,,,,,,,,,,,,Keptn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (please specify),have been in contact with CNCF regarding sandbox stage. no major communication besides from that,7,,9,,9,8,,N/A,we are maintaining this ourselves. would be great if you can share more information about this,8,,6,we use the recommended bot for checks if PRs are signed. works ok,5,,7,9,leading foundation when it comes to cloud native software,5,haven't used it yet,8,,8,,.,.,.,
,,"Buildpacks, Kyverno","Yes, and my needs were generally met",,7,,7,,5,4,,10,,7,,6,,4,,4,9,,10,,9,,Contributors,"Blogs, Vlogs, Webinars, cross project integration",Github Automation around organization administration,,,,,,,,,,,,,,Strimzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,10,,9,9,,8,,8,,N/A,,9,,8,10,,10,,6,,7,,n/a,n/a,n/a,
,,kubedl,"Yes, and my needs were generally met",,10,,10,,10,10,,N/A,,N/A,,N/A,,N/A,,10,10,,10,,10,,maintainers,webinars,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,8,,N/A,,5,5,,6,,7,,6,,9,,7,7,,6,,7,,7,,timezone diversity,Announcements of project update,Web design,
,,Kubernetes,Other (please specify),Had issues with legal connections; we file service desk tickets and DM amye and Chris (both great and attentive) but not proactive or long term needs.,9,I did until we hit the legal hurdle,10,,10,8,We need a full time writer and leader from cncf. Everyone is great that we have but we need a dedicated writer and this has been a consistent ask of ours over the years.,7,We need cncf to help us out with getting engineers for k8s infra and testing to help us use things like GitHub actions by dealing with some of the tech debt we have now and modernizing what we have,10,,9,,8,We could use more support amplifying maintainer needs,8,8,I think we have too many projects now and need to figure out how to sustainably take care of the ones we have. There isn’t enough cncf staff for what we have now.,6,The numbers don’t match up in many graphs and contributors don’t trust the information to use it in a valuable way. Kubernetes is extremely complex codebase with lots of customizations so metric gathering would be expected to be difficult. I wish there was more trust for the tooling so we can start measuring project health more and driving programs from it.,10,,Maintainers 100%. Using outreachy more because of their pipeline that is already robust with diverse talent. More contributors scholarships to kubecon and a better process for that since folks are getting denied.,"Training folks on contributing, training members on hiring and retaining maintainers, teaching orgs benefits of having maintainers, advertising project needs more, help us elevate our asks to the community","cncf infrastructure team, direct access to legal counsel, fellowships, ask member companies for needs and help us match make better, more maintainer training that aren’t adhoc, apple dev accounts, monthly/some cadence new contributor workshops,",More maintainer focus less marketing spend,,,,,,OpenTelemetry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (please specify),"It's more a ""you need to ask"" thing, but it's gotten better and better over the years and is on a positive trajectory.",8,,9,,3,2,We're a bit chicken and egg with docs; and I need to try and break out of this cycle. Any help appreciated.,10,,10,,10,,6,"Prometheus is one of the most important projects in CNCF and incredibly sticky once deployed. What we desperately need is even more PR outreach support, interviews, podcasts, etc to get the the message out. We got three interview ops this KubeCon EU and that was hugely(!) appreciated.",7,7,"The professionalism of CNCF as admin umbrella is second to none by now. What sometimes feels lacking is a shared vision across the umbrella. The positive is far stronger than the negative; on balance, it's good.",5,,3,"It's confusing and overwhelming to the point of being useless. It needs label-based filters I can search with text. The filtering on the left hand side is good, but falls short of what things could look like.",7,,All of the above. Our inherent problem is that we're 16 people part-time running the project. Anything that helps increase long-term membership in Prometheus team would be great.,"Prometheus has saturated the cloud-native ecosystem; we are the default. We need help in going beyond ""just"" cloud-native. In particular: PR, speaking, etc ops. Invited talks at LF sister foundations, being fed contacts from high-level technical, architectural, process, and executive people from those fields. Maybe a talk piece with a financial analyst on why the cost advantages of Prometheus are so immense? Someone respected in HR/people ops on why and how Prometheus can help play to the intrinsic motivations of different parts of an org and how that helps with aligning people with company mission? Having CNCF trailblaze outside the ""just"" cloud-native field will certainly help in membership and attendance of CNCF formats.",n/a,
,,Knative,"Yes, and my needs were generally met",,10,It would be helpful on the service desk home page have a link to this file https://github.com/cncf/servicedesk,10,"Yes, Jeff, Amey, Chris are very promptly responding and attending out needs as we onboard +1",10,9,"There are some things we need help technical writing, and marketing and design for promotions, and funds for giveaways somethings I will be requesting",10,right now cncf is accepting to fund cloud cost to run knative infra I hope it continues,N/A,We have not done a security audit we just got a contact,N/A,"We don't have any automation, would like to know more what is available to use",4,"We need help in this space, we getting help on knativecon, but would like to get help from ambassadors to run webinars and have someone to help us on velocity reports",10,10,So far the experience and interaction with CNCF staff have being very welcoming,10,"Yes, very useful we use it for election eligibility",10,"Don't understand this question, the landscape is not something that helps the project other than giving visibility",I would like to know more bout mentoring and scholarship examples and how can we use them,"both project booth, and webinars","fund material-mkdocs via github sponsorship, we use it today but sponsor get insider builds with features we need",Chris and Amey have being hands on our onboarding process and have responded fast to all our requests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,10,We manage most of this stuff directly between the maintainers but in general when we had needs the CNCF was very helpful,10,,10,,10,,10,,10,10,The CNCF does an amazing job at advocating vendor neutrality and is a key factor in growth and adoption of a project.,10,It just works and gives me the data I need when I need them,10,"I think it's valuable but I have no strong opinions about it since I only use it from time to time to see how the landscape is growing. For that it was very helpful, to see that projected on a screen.",6,I never had the need to use it in my two years being a maintainer of a CNCF project.,Helping in gathering a more diverse set of maintainers would be very beneficial for us. I think the CNCF would be helpful in getting the maintainers diversity problem solved.,I don't have new ideas regarding this right now.,A prow instance would be helpful for us. We have one but it's maintained and used only by us. This is a thing that could be shared among many CNCF projects.,Just keep pushing!
,,"CloudEvents, Serverless WG","Yes, and my needs were generally met",,10,,10,,10,N/A,,N/A,,N/A,,10,,10,,10,10,,10,,9,"Nothing wrong with it, but I don't really see a need for it.",n/a,can't think of anything,none,,,,,,,,,,,,,,,,,,,,,Volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but my needs were not generally met",,6,,10,,10,10,,4,CI is the biggest problem for Volcano becase github action is always unstable and i remember we've described that in the last survey. But we got no response.,10,,9,,7,Volcano is already popular in China but not in Europe and America. We need marketing help for that.,8,9,I really glad to recommand CNCF to other open source projects. CNCF is a good platform especially for Cloud Native projects.,8,"Yes, i got the project data sometimes",6,"No, i know little about it. I'll learn more details.",6,"No, i know little about it. I'll learn more details.",We hope CNCF to build free and stable CI for Volcano,We hope CNCF to help us more in Europe and America marketing,It's fulled satisfied for me,
,,etcd,"Yes, and my needs were generally met",,8,,8,,7,N/A,,4,,9,,8,,N/A,,9,7,funding security audit and reliability audit (jepsen) were great,5,,6,,not sure,not sure,n/a,thanks for your great help!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GitOps Working Group,,,,,,,,,,,"Yes, and my needs were generally met",,6,,N/A,,10,N/A,,N/A,,N/A,,N/A,,N/A,,10,10,,5,Don't use it yet,5,Haven't used it yet,5,Haven't used it yet,No need at present,Will reach out when needed,No request currently,"I am new to CNCF, but looks good so far."
,,distribution,"Yes, and my needs were generally met",,7,,7,,8,4,,10,,N/A,,10,,N/A,,7,5,"No idea, we dont really take advantage of any service CNCF provides, to be honest.",1,I dont think I've ever seen them,1,"We are just a dot in a sea. It's also clear our project is not particularly active, though adoption is pretty high",N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,3,,N/A,,10,10,,10,,9,,10,,7,,10,10,,9,,10,,7,,unsure,Webinars,n/a,
,,cert-manager,"Yes, but my needs were not generally met",,3,,N/A,,8,3,,5,,9,,7,,N/A,,6,10,The CNCF offers a ton of visibility and credibility,6,I never look at it though,10,,Mentorship on tech writing (we have a tech writer joining as part of Google season of docs but we lack mentorship for them),"A screen, and some t-shirts and stickers to give away, and a label printer to do a small ""print your certificate!"" for the kubecon EU in Valencia",Not sure,,,,,,,,,,SPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,9,,10,,10,7,,5,,9,,10,,8,,9,9,"Great resources, lots of experience.",8,,3,"The categorization seems off, especially when it comes to security-related projects. I actually worry that it is having a negative impact on SPIFFE/SPIRE",3,"Similar to the landscape, the latest tech radar misclassified a number of projects, and neglected others in the correct category. The audience looks to us to be authoritative on these things (perhaps similar to the way they look at industry analysts), which means misclassification or misrepresentation in such venues is damaging","Our project has pretty good cultural diversity, but poor gender diversity. Mentorship programs are great but not enough. I'd love to get some help understanding what we can do to be better.","The SPIFFE/SPIRE community often disagrees on the right approach to messaging. We want these kinds of things to be community-driven, however it would be nice to have some input and guidance from the professionals at CNCF so we can gain confidence in our decisions and direction there",A github-centric hosted voting service,
,,Vitess,"Yes, and my needs were generally met",,9,,9,,6,8,,9,,9,,6,,8,,8,9,"Project infrastructure support, LFX internships, TAGs",8,It helps us understand the state of the community and their contributions,2,Too big and confusing. Most of the tools on it are not relevant for our project at all.,Maintainers,I am happy with the current state of marketing opportunities,N/A,,etcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,10,,10,,10,10,,10,,10,,10,,10,,10,10,Yes. The CNCF is a trusted foundation. It can help to grow community and adoption of the project.,9,Provides good stat.,9,,9,,Continuing the ongoing support is good.,Continuing the ongoing support is good.,The current services provides a wide coverage.,
,,FabEdge,"Yes, and my needs were generally met",,9,,7,,7,8,,7,,8,,8,,8,,7,8,CNCF is good place and has good quality.,7,,7,,maintainers,webinars would help.,it is ok so far.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, and my needs were generally met",,5,Most interactions with resources and programs are done by other maintainers.,8,,5,6,,7,,8,,N/A,,9,,7,8,"Given the project a voice, a platform, and provides technical and in particular legal platforms that would be hard to achieve otherwise (e.g. trademarking the project name).",7,"Has to be taken with a grain of salt, but if so, valuable insights can be extracted.",6,,4,Never really got the Tech Radar style in general (even back when Thoughtworks used it).,I guess participation in GSoC etc. and diversity tickets for conferences is already quite helpful.,Let's talk when we can have real conferences again. :-/,Nothing comes to my mind right now.,"I guess that was unavoidable, and we should all have communicated more clearly, but the biggest downer for me recently was that PromCon, as a KubeCon zero day event, is now hard to attend for little money. (You have to buy the main KubeCon ticket, and even if that's only $75 as an online even, that's still a lot of money, especially for diversity attendees. Yes, those _can_ apply for free tickets, and would probably get them, but I'm afraid we'll lose a lot of our usual attendance due to this barrier.)"
